,number_project,average_montly_hours,time_spend_company,left,salary,high,low,medium
4392,2,173,3,0,medium,0,0,1
4393,5,131,6,0,medium,0,0,1
4394,4,143,2,0,medium,0,0,1
4395,5,193,4,0,high,1,0,0
4396,3,135,2,0,low,0,1,0
4397,4,265,2,0,medium,0,0,1
4398,3,133,2,0,medium,0,0,1
4399,4,184,4,0,medium,0,0,1
4400,5,135,3,0,medium,0,0,1
4401,4,267,4,0,low,0,1,0
4402,4,184,3,0,low,0,1,0
4403,5,227,2,0,low,0,1,0
4404,4,257,2,0,low,0,1,0
4405,5,235,3,0,low,0,1,0
4406,4,161,2,0,low,0,1,0
4407,4,215,3,0,low,0,1,0
4408,4,146,3,0,low,0,1,0
4409,4,191,2,0,low,0,1,0
4410,4,261,3,0,low,0,1,0
4411,5,200,5,0,low,0,1,0
4412,4,239,4,0,low,0,1,0
4413,4,160,2,0,low,0,1,0
4414,3,177,3,0,low,0,1,0
4415,5,215,2,0,low,0,1,0
4416,4,97,2,0,low,0,1,0
4417,5,231,2,0,low,0,1,0
4418,2,257,2,0,low,0,1,0
4419,3,232,3,0,low,0,1,0
4420,4,212,3,0,low,0,1,0
4421,4,198,3,0,low,0,1,0
4422,5,240,4,0,medium,0,0,1
4423,3,242,3,0,medium,0,0,1
4424,4,250,3,0,medium,0,0,1
4425,3,229,6,0,medium,0,0,1
4426,4,133,2,0,medium,0,0,1
4427,3,200,2,0,medium,0,0,1
4428,2,155,2,0,medium,0,0,1
4429,5,139,4,0,medium,0,0,1
4430,4,272,3,0,medium,0,0,1
4431,3,100,4,0,medium,0,0,1
4432,5,160,3,0,medium,0,0,1
4433,5,195,4,0,medium,0,0,1
4434,4,152,3,0,high,1,0,0
4435,5,182,3,0,low,0,1,0
4436,3,137,2,0,medium,0,0,1
4437,4,182,3,0,medium,0,0,1
4438,3,217,2,0,medium,0,0,1
4439,4,192,4,0,medium,0,0,1
4440,3,116,2,0,low,0,1,0
4441,4,170,4,0,low,0,1,0
4442,3,223,3,0,low,0,1,0
4443,3,174,2,0,low,0,1,0
4444,3,193,6,0,low,0,1,0
4445,6,167,2,0,low,0,1,0
4446,4,225,3,0,low,0,1,0
4447,4,248,3,0,low,0,1,0
4448,3,104,5,0,low,0,1,0
4449,6,148,4,0,low,0,1,0
4450,3,148,4,0,low,0,1,0
4451,5,187,3,0,low,0,1,0
4452,3,151,2,0,low,0,1,0
4453,6,215,5,0,low,0,1,0
4454,4,142,4,0,low,0,1,0
4455,6,258,5,0,low,0,1,0
4456,4,228,3,0,low,0,1,0
4457,2,221,3,0,low,0,1,0
4458,3,263,3,0,medium,0,0,1
4459,4,273,4,0,medium,0,0,1
4460,3,247,4,0,medium,0,0,1
4461,3,225,3,0,medium,0,0,1
4462,4,269,2,0,medium,0,0,1
4463,6,174,3,0,medium,0,0,1
4464,5,201,2,0,medium,0,0,1
4465,3,254,3,0,medium,0,0,1
4466,5,254,2,0,medium,0,0,1
4467,3,185,2,0,medium,0,0,1
4468,4,200,4,0,medium,0,0,1
4469,3,190,3,0,medium,0,0,1
4470,2,160,2,0,high,1,0,0
4471,3,264,2,0,low,0,1,0
4472,3,172,3,0,medium,0,0,1
4473,5,279,4,0,medium,0,0,1
4474,5,260,3,0,medium,0,0,1
4475,4,262,2,0,medium,0,0,1
4476,5,134,2,0,low,0,1,0
4477,3,195,3,0,low,0,1,0
4478,3,139,3,0,low,0,1,0
4479,4,205,5,0,low,0,1,0
4480,5,212,2,0,low,0,1,0
4481,4,148,2,0,low,0,1,0
4482,4,228,3,0,low,0,1,0
4483,5,230,3,0,low,0,1,0
4484,4,286,3,0,low,0,1,0
4485,4,142,3,0,low,0,1,0
4486,3,161,3,0,low,0,1,0
4487,3,152,3,0,low,0,1,0
4488,4,266,3,0,low,0,1,0
4489,2,143,3,0,low,0,1,0
4490,5,165,3,0,low,0,1,0
4491,4,204,6,0,low,0,1,0
4492,4,170,2,0,low,0,1,0
4493,5,203,3,0,low,0,1,0
4494,3,199,3,0,low,0,1,0
4495,4,223,3,0,low,0,1,0
4496,4,220,2,0,low,0,1,0
4497,4,190,3,0,medium,0,0,1
4498,4,143,6,0,medium,0,0,1
4499,5,111,4,0,medium,0,0,1
4500,4,145,3,0,medium,0,0,1
4501,3,138,3,0,medium,0,0,1
4502,3,203,3,0,medium,0,0,1
4503,5,175,3,0,medium,0,0,1
4504,3,119,3,0,medium,0,0,1
4505,3,157,3,0,medium,0,0,1
4506,5,135,2,0,medium,0,0,1
4507,4,200,2,0,medium,0,0,1
4508,4,121,2,0,medium,0,0,1
4509,3,162,3,0,high,1,0,0
4510,3,135,3,0,low,0,1,0
4511,4,183,2,0,medium,0,0,1
4512,4,228,3,0,medium,0,0,1
4513,4,148,5,0,medium,0,0,1
4514,3,219,2,0,medium,0,0,1
4515,4,147,3,0,low,0,1,0
4516,5,165,6,0,low,0,1,0
4517,4,218,3,0,low,0,1,0
4518,3,231,2,0,low,0,1,0
4519,2,124,3,0,low,0,1,0
4520,2,131,2,0,low,0,1,0
4521,3,199,4,0,low,0,1,0
4522,3,220,3,0,low,0,1,0
4523,5,215,3,0,low,0,1,0
4524,4,180,3,0,low,0,1,0
4525,6,272,6,0,low,0,1,0
4526,2,228,2,0,low,0,1,0
4527,3,168,2,0,low,0,1,0
4528,4,205,2,0,low,0,1,0
4529,3,244,3,0,low,0,1,0
4530,3,185,2,0,low,0,1,0
4531,5,135,3,0,low,0,1,0
4532,4,160,2,0,low,0,1,0
4533,4,262,4,0,low,0,1,0
4534,6,225,6,0,low,0,1,0
4535,4,174,2,0,low,0,1,0
4536,6,266,3,0,medium,0,0,1
4537,4,241,4,0,medium,0,0,1
4538,3,245,2,0,medium,0,0,1
4539,3,261,4,0,medium,0,0,1
4540,4,157,3,0,medium,0,0,1
4541,3,286,6,0,medium,0,0,1
4542,4,263,2,0,medium,0,0,1
4543,2,229,3,0,medium,0,0,1
4544,4,159,2,0,medium,0,0,1
4545,4,196,3,0,medium,0,0,1
4546,4,133,3,0,medium,0,0,1
4547,5,228,3,0,medium,0,0,1
4548,4,247,3,0,high,1,0,0
4549,5,215,3,0,low,0,1,0
4550,6,233,3,0,medium,0,0,1
4551,5,237,2,0,medium,0,0,1
4552,4,269,5,0,medium,0,0,1
4553,6,246,3,0,medium,0,0,1
4554,4,168,3,0,low,0,1,0
4555,3,168,3,0,low,0,1,0
4556,4,163,5,0,low,0,1,0
4557,3,142,2,0,low,0,1,0
4558,4,183,2,0,low,0,1,0
4559,4,264,3,0,low,0,1,0
4560,2,184,2,0,low,0,1,0
4561,4,138,3,0,low,0,1,0
4562,3,195,3,0,medium,0,0,1
4563,4,251,3,0,medium,0,0,1
4564,3,108,5,0,medium,0,0,1
4565,3,144,2,0,medium,0,0,1
4566,6,112,4,0,medium,0,0,1
4567,2,201,3,0,medium,0,0,1
4568,4,204,3,0,medium,0,0,1
4569,5,226,3,0,medium,0,0,1
4570,3,217,4,0,medium,0,0,1
4571,4,149,2,0,medium,0,0,1
4572,5,237,3,0,medium,0,0,1
4573,3,256,3,0,medium,0,0,1
4574,4,194,2,0,medium,0,0,1
4575,3,202,2,0,medium,0,0,1
4576,5,133,2,0,medium,0,0,1
4577,3,246,3,0,medium,0,0,1
4578,3,206,3,0,medium,0,0,1
4579,3,204,3,0,medium,0,0,1
4580,4,157,3,0,medium,0,0,1
4581,4,187,2,0,medium,0,0,1
4582,2,211,2,0,medium,0,0,1
4583,3,204,3,0,medium,0,0,1
4584,5,182,2,0,medium,0,0,1
4585,3,244,3,0,medium,0,0,1
4586,3,184,3,0,medium,0,0,1
4587,2,117,3,0,high,1,0,0
4588,3,230,3,0,high,1,0,0
4589,3,241,2,0,high,1,0,0
4590,3,227,3,0,high,1,0,0
4591,5,147,4,0,high,1,0,0
4592,3,240,3,0,high,1,0,0
4593,4,238,2,0,high,1,0,0
4594,4,262,4,0,high,1,0,0
4595,4,215,2,0,high,1,0,0
4596,3,211,4,0,high,1,0,0
4597,3,156,3,0,high,1,0,0
4598,4,180,5,0,high,1,0,0
4599,4,260,6,0,low,0,1,0
4600,4,228,2,0,low,0,1,0
4601,2,249,3,0,low,0,1,0
4602,3,242,5,0,low,0,1,0
4603,2,254,2,0,low,0,1,0
4604,3,272,2,0,low,0,1,0
4605,5,210,3,0,low,0,1,0
4606,3,140,2,0,low,0,1,0
4607,5,252,5,0,low,0,1,0
4608,3,266,3,0,low,0,1,0
4609,4,138,3,0,low,0,1,0
4610,3,220,3,0,low,0,1,0
4611,5,214,3,0,low,0,1,0
4612,2,121,5,0,low,0,1,0
4613,4,195,3,0,low,0,1,0
4614,3,135,3,0,medium,0,0,1
4615,4,261,2,0,medium,0,0,1
4616,5,205,3,0,medium,0,0,1
4617,5,240,2,0,medium,0,0,1
4618,2,141,4,0,medium,0,0,1
4619,4,200,3,0,medium,0,0,1
4620,4,257,3,0,medium,0,0,1
4621,2,141,3,0,medium,0,0,1
4622,3,185,2,0,medium,0,0,1
4623,6,235,6,0,medium,0,0,1
4624,4,264,4,0,medium,0,0,1
4625,4,260,3,0,medium,0,0,1
4626,4,158,3,0,high,1,0,0
4627,6,195,5,0,high,1,0,0
4628,3,180,2,0,high,1,0,0
4629,2,114,5,0,high,1,0,0
4630,5,228,4,0,high,1,0,0
4631,5,243,3,0,high,1,0,0
4632,3,179,3,0,high,1,0,0
4633,2,158,3,0,high,1,0,0
4634,4,254,4,0,low,0,1,0
4635,3,220,3,0,low,0,1,0
4636,5,171,3,0,low,0,1,0
4637,4,142,2,0,low,0,1,0
4638,3,241,2,0,low,0,1,0
4639,3,275,3,0,low,0,1,0
4640,3,157,2,0,low,0,1,0
4641,5,169,3,0,low,0,1,0
4642,2,233,2,0,medium,0,0,1
4643,4,160,3,0,medium,0,0,1
4644,3,189,3,0,medium,0,0,1
4645,4,273,4,0,medium,0,0,1
4646,4,141,3,0,medium,0,0,1
4647,3,134,3,0,medium,0,0,1
4648,3,248,3,0,medium,0,0,1
4649,6,222,5,0,medium,0,0,1
4650,5,219,3,0,medium,0,0,1
4651,4,202,3,0,medium,0,0,1
4652,3,200,2,0,medium,0,0,1
4653,3,138,2,0,medium,0,0,1
4654,4,158,5,0,medium,0,0,1
4655,3,136,2,0,medium,0,0,1
4656,4,222,2,0,medium,0,0,1
4657,3,236,2,0,medium,0,0,1
4658,4,135,2,0,medium,0,0,1
4659,5,235,3,0,medium,0,0,1
4660,4,274,2,0,medium,0,0,1
4661,3,235,2,0,medium,0,0,1
4662,3,169,4,0,medium,0,0,1
4663,5,286,4,0,medium,0,0,1
4664,3,166,2,0,medium,0,0,1
4665,3,236,4,0,high,1,0,0
4666,5,197,2,0,low,0,1,0
4667,6,169,2,0,medium,0,0,1
4668,3,210,3,0,medium,0,0,1
4669,4,156,2,0,medium,0,0,1
4670,5,231,2,0,medium,0,0,1
4671,3,101,2,0,medium,0,0,1
4672,4,259,3,0,medium,0,0,1
4673,5,203,5,0,medium,0,0,1
4674,5,255,4,0,medium,0,0,1
4675,3,131,3,0,medium,0,0,1
4676,2,272,2,0,medium,0,0,1
4677,4,253,2,0,low,0,1,0
4678,2,254,2,0,low,0,1,0
4679,3,214,2,0,low,0,1,0
4680,5,195,3,0,low,0,1,0
4681,4,240,3,0,low,0,1,0
4682,4,149,2,0,low,0,1,0
4683,4,276,4,0,low,0,1,0
4684,4,247,4,0,high,1,0,0
4685,4,212,4,0,low,0,1,0
4686,4,256,3,0,high,1,0,0
4687,4,178,2,0,high,1,0,0
4688,4,255,4,0,low,0,1,0
4689,3,224,2,0,low,0,1,0
4690,2,204,4,0,high,1,0,0
4691,6,104,6,0,low,0,1,0
4692,5,113,3,0,medium,0,0,1
4693,3,243,2,0,high,1,0,0
4694,3,242,5,0,medium,0,0,1
4695,4,177,3,0,medium,0,0,1
4696,3,235,2,0,medium,0,0,1
4697,4,175,3,0,medium,0,0,1
4698,4,280,6,0,high,1,0,0
4699,3,205,2,0,medium,0,0,1
4700,4,243,3,0,medium,0,0,1
4701,3,150,2,0,medium,0,0,1
4702,4,178,2,0,high,1,0,0
4703,3,231,3,0,medium,0,0,1
4704,3,134,2,0,high,1,0,0
4705,5,143,2,0,low,0,1,0
4706,3,156,3,0,medium,0,0,1
4707,4,249,3,0,medium,0,0,1
4708,3,247,3,0,medium,0,0,1
4709,5,222,4,0,medium,0,0,1
4710,3,160,3,0,low,0,1,0
4711,4,224,4,0,low,0,1,0
4712,4,235,2,0,low,0,1,0
4713,5,167,3,0,low,0,1,0
4714,3,104,4,0,low,0,1,0
4715,5,160,2,0,low,0,1,0
4716,4,168,3,0,low,0,1,0
4717,2,153,2,0,low,0,1,0
4718,4,249,3,0,low,0,1,0
4719,4,177,2,0,low,0,1,0
4720,3,225,3,0,high,1,0,0
4721,3,186,2,0,low,0,1,0
4722,3,133,2,0,low,0,1,0
4723,4,213,4,0,low,0,1,0
4724,3,245,2,0,low,0,1,0
4725,5,160,3,0,high,1,0,0
4726,4,212,3,0,low,0,1,0
4727,4,135,3,0,low,0,1,0
4728,3,149,4,0,low,0,1,0
4729,4,178,3,0,high,1,0,0
4730,6,224,4,0,low,0,1,0
4731,3,196,2,0,medium,0,0,1
4732,4,178,3,0,high,1,0,0
4733,4,191,2,0,medium,0,0,1
4734,4,167,3,0,high,1,0,0
4735,6,275,5,0,medium,0,0,1
4736,3,168,3,0,medium,0,0,1
4737,3,152,2,0,medium,0,0,1
4738,3,263,3,0,medium,0,0,1
4739,3,113,4,0,medium,0,0,1
4740,3,253,3,0,medium,0,0,1
4741,4,271,3,0,medium,0,0,1
4742,4,165,2,0,medium,0,0,1
4743,5,257,3,0,high,1,0,0
4744,4,244,3,0,low,0,1,0
4745,4,179,3,0,medium,0,0,1
4746,3,248,2,0,medium,0,0,1
4747,3,224,2,0,medium,0,0,1
4748,5,236,4,0,medium,0,0,1
4749,5,213,3,0,medium,0,0,1
4750,4,238,3,0,medium,0,0,1
4751,5,153,5,0,medium,0,0,1
4752,4,247,2,0,medium,0,0,1
4753,3,154,3,0,medium,0,0,1
4754,3,147,4,0,high,1,0,0
4755,3,150,2,0,low,0,1,0
4756,3,137,3,0,low,0,1,0
4757,5,179,3,0,low,0,1,0
4758,5,194,2,0,high,1,0,0
4759,4,224,3,0,low,0,1,0
4760,3,253,2,0,low,0,1,0
4761,3,177,3,0,low,0,1,0
4762,3,215,3,0,high,1,0,0
4763,5,245,5,0,low,0,1,0
4764,3,134,3,0,low,0,1,0
4765,4,273,2,0,low,0,1,0
4766,4,163,3,0,low,0,1,0
4767,3,152,4,0,low,0,1,0
4768,3,268,4,0,low,0,1,0
4769,5,149,2,0,low,0,1,0
4770,6,128,4,0,medium,0,0,1
4771,3,218,2,0,medium,0,0,1
4772,3,146,3,0,medium,0,0,1
4773,5,190,2,0,medium,0,0,1
4774,2,182,3,0,medium,0,0,1
4775,5,162,3,0,medium,0,0,1
4776,3,243,3,0,medium,0,0,1
4777,4,141,3,0,medium,0,0,1
4778,3,142,3,0,medium,0,0,1
4779,3,203,4,0,medium,0,0,1
4780,4,168,4,0,medium,0,0,1
4781,3,149,3,0,medium,0,0,1
4782,4,168,2,0,high,1,0,0
4783,2,190,4,0,low,0,1,0
4784,3,229,6,0,medium,0,0,1
4785,3,249,2,0,medium,0,0,1
4786,4,162,2,0,medium,0,0,1
4787,4,163,2,0,medium,0,0,1
4788,2,169,4,0,low,0,1,0
4789,4,257,3,0,low,0,1,0
4790,4,150,4,0,low,0,1,0
4791,4,183,3,0,low,0,1,0
4792,3,208,3,0,low,0,1,0
4793,4,158,2,0,low,0,1,0
4794,2,240,5,0,low,0,1,0
4795,5,251,3,0,low,0,1,0
4796,5,205,2,0,low,0,1,0
4797,4,226,3,0,low,0,1,0
4798,5,249,6,0,low,0,1,0
4799,2,197,3,0,low,0,1,0
4800,5,216,3,0,low,0,1,0
4801,4,260,5,0,low,0,1,0
4802,4,263,3,0,low,0,1,0
4803,2,177,5,0,low,0,1,0
4804,4,171,3,0,low,0,1,0
4805,3,148,2,0,low,0,1,0
4806,4,138,3,0,low,0,1,0
4807,4,183,3,0,low,0,1,0
4808,3,202,3,0,low,0,1,0
4809,4,160,2,0,medium,0,0,1
4810,4,264,3,0,medium,0,0,1
4811,4,245,3,0,medium,0,0,1
4812,2,207,3,0,medium,0,0,1
4813,3,225,3,0,medium,0,0,1
4814,4,236,2,0,medium,0,0,1
4815,4,170,3,0,medium,0,0,1
4816,3,261,3,0,medium,0,0,1
4817,4,273,3,0,medium,0,0,1
4818,3,184,2,0,medium,0,0,1
4819,3,202,2,0,medium,0,0,1
4820,4,195,3,0,medium,0,0,1
4821,4,266,3,0,high,1,0,0
4822,3,266,5,0,low,0,1,0
4823,5,263,2,0,medium,0,0,1
4824,3,142,2,0,medium,0,0,1
4825,4,162,3,0,medium,0,0,1
4826,5,258,2,0,medium,0,0,1
4827,4,170,2,0,low,0,1,0
4828,4,249,5,0,low,0,1,0
4829,3,171,3,0,low,0,1,0
4830,2,177,4,0,low,0,1,0
4831,5,188,2,0,low,0,1,0
4832,5,146,2,0,low,0,1,0
4833,5,154,5,0,low,0,1,0
4834,4,204,3,0,low,0,1,0
4835,5,224,3,0,low,0,1,0
4836,3,156,4,0,low,0,1,0
4837,6,259,4,0,low,0,1,0
4838,6,165,3,0,low,0,1,0
4839,3,264,3,0,low,0,1,0
4840,4,215,2,0,low,0,1,0
4841,3,133,3,0,low,0,1,0
4842,4,220,4,0,low,0,1,0
4843,4,176,5,0,low,0,1,0
4844,4,103,2,0,low,0,1,0
4845,5,155,3,0,low,0,1,0
4846,4,141,3,0,low,0,1,0
4847,3,150,3,0,low,0,1,0
4848,5,171,6,0,medium,0,0,1
4849,4,179,3,0,medium,0,0,1
4850,4,145,2,0,medium,0,0,1
4851,3,176,3,0,medium,0,0,1
4852,2,172,2,0,medium,0,0,1
4853,3,243,4,0,medium,0,0,1
4854,4,209,2,0,medium,0,0,1
4855,4,196,3,0,medium,0,0,1
4856,6,225,4,0,medium,0,0,1
4857,3,261,2,0,medium,0,0,1
4858,4,157,2,0,medium,0,0,1
4859,5,259,3,0,medium,0,0,1
4860,4,224,6,0,high,1,0,0
4861,5,193,2,0,low,0,1,0
4862,4,157,3,0,medium,0,0,1
4863,4,223,3,0,medium,0,0,1
4864,3,188,3,0,medium,0,0,1
4865,3,217,2,0,medium,0,0,1
4866,4,207,2,0,low,0,1,0
4867,3,153,4,0,low,0,1,0
4868,3,269,2,0,low,0,1,0
4869,4,198,3,0,low,0,1,0
4870,4,102,5,0,low,0,1,0
4871,3,167,2,0,low,0,1,0
4872,3,252,2,0,low,0,1,0
4873,3,192,2,0,low,0,1,0
4874,5,237,4,0,low,0,1,0
4875,4,158,3,0,low,0,1,0
4876,3,260,3,0,low,0,1,0
4877,4,153,3,0,low,0,1,0
4878,3,233,4,0,low,0,1,0
4879,2,180,3,0,low,0,1,0
4880,4,163,3,0,low,0,1,0
4881,6,211,6,0,low,0,1,0
4882,3,151,3,0,low,0,1,0
4883,3,249,4,0,low,0,1,0
4884,5,199,3,0,low,0,1,0
4885,4,247,2,0,low,0,1,0
4886,4,174,3,0,low,0,1,0
4887,4,268,4,0,medium,0,0,1
4888,5,197,4,0,medium,0,0,1
4889,4,154,3,0,medium,0,0,1
4890,5,279,4,0,medium,0,0,1
4891,3,204,2,0,medium,0,0,1
4892,2,112,3,0,medium,0,0,1
4893,4,261,2,0,medium,0,0,1
4894,3,180,4,0,medium,0,0,1
4895,3,261,5,0,medium,0,0,1
4896,6,138,3,0,medium,0,0,1
4897,4,164,4,0,medium,0,0,1
4898,3,144,3,0,medium,0,0,1
4899,3,244,2,0,high,1,0,0
4900,5,233,3,0,low,0,1,0
4901,4,225,2,0,medium,0,0,1
4902,6,215,4,0,medium,0,0,1
4903,3,223,4,0,medium,0,0,1
4904,4,232,3,0,medium,0,0,1
4905,3,157,4,0,low,0,1,0
4906,4,268,3,0,low,0,1,0
4907,3,158,2,0,low,0,1,0
4908,5,222,2,0,low,0,1,0
4909,3,210,3,0,low,0,1,0
4910,4,133,2,0,low,0,1,0
4911,3,224,3,0,low,0,1,0
4912,5,264,5,0,low,0,1,0
4913,5,237,2,0,low,0,1,0
4914,5,141,2,0,low,0,1,0
4915,4,238,5,0,low,0,1,0
4916,4,167,3,0,low,0,1,0
4917,4,161,3,0,low,0,1,0
4918,4,194,3,0,low,0,1,0
4919,3,217,3,0,low,0,1,0
4920,3,170,3,0,low,0,1,0
4921,4,243,3,0,low,0,1,0
4922,4,267,3,0,low,0,1,0
4923,2,169,3,0,medium,0,0,1
4924,3,255,3,0,medium,0,0,1
4925,4,211,3,0,medium,0,0,1
4926,3,198,4,0,medium,0,0,1
4927,3,246,3,0,medium,0,0,1
4928,3,146,2,0,medium,0,0,1
4929,4,134,6,0,medium,0,0,1
4930,3,169,3,0,medium,0,0,1
4931,5,232,3,0,medium,0,0,1
4932,2,106,3,0,medium,0,0,1
4933,4,260,3,0,medium,0,0,1
4934,3,232,2,0,medium,0,0,1
4935,4,173,3,0,high,1,0,0
4936,5,152,5,0,low,0,1,0
4937,3,173,3,0,medium,0,0,1
4938,3,274,3,0,medium,0,0,1
4939,3,233,3,0,medium,0,0,1
4940,4,232,3,0,medium,0,0,1
4941,3,156,2,0,low,0,1,0
4942,3,124,3,0,low,0,1,0
4943,3,207,3,0,low,0,1,0
4944,3,273,6,0,low,0,1,0
4945,3,219,4,0,low,0,1,0
4946,4,207,3,0,low,0,1,0
4947,4,248,4,0,low,0,1,0
4948,3,169,3,0,low,0,1,0
4949,4,181,3,0,low,0,1,0
4950,3,196,3,0,low,0,1,0
4951,3,254,2,0,low,0,1,0
4952,4,191,4,0,low,0,1,0
4953,3,238,2,0,low,0,1,0
4954,5,196,3,0,low,0,1,0
4955,4,228,3,0,low,0,1,0
4956,4,165,3,0,low,0,1,0
4957,3,144,2,0,low,0,1,0
4958,4,243,3,0,low,0,1,0
4959,3,206,3,0,low,0,1,0
4960,3,180,3,0,low,0,1,0
4961,3,161,2,0,low,0,1,0
4962,4,196,2,0,medium,0,0,1
4963,5,152,3,0,medium,0,0,1
4964,3,231,4,0,medium,0,0,1
4965,2,215,5,0,medium,0,0,1
4966,4,233,4,0,medium,0,0,1
4967,4,155,2,0,medium,0,0,1
4968,5,182,4,0,medium,0,0,1
4969,3,165,4,0,medium,0,0,1
4970,2,257,4,0,medium,0,0,1
4971,4,155,2,0,medium,0,0,1
4972,4,243,2,0,medium,0,0,1
4973,2,184,4,0,medium,0,0,1
4974,4,138,3,0,high,1,0,0
4975,5,209,4,0,low,0,1,0
4976,3,205,2,0,medium,0,0,1
4977,3,191,3,0,medium,0,0,1
4978,5,270,3,0,medium,0,0,1
4979,4,97,4,0,medium,0,0,1
4980,4,174,2,0,low,0,1,0
4981,5,124,3,0,low,0,1,0
4982,2,178,3,0,low,0,1,0
4983,5,266,6,0,low,0,1,0
4984,4,181,3,0,low,0,1,0
4985,4,233,3,0,low,0,1,0
4986,3,254,4,0,low,0,1,0
4987,3,219,3,0,low,0,1,0
4988,5,166,2,0,low,0,1,0
4989,3,158,2,0,low,0,1,0
4990,3,151,3,0,low,0,1,0
4991,3,98,3,0,low,0,1,0
4992,4,187,4,0,low,0,1,0
4993,4,266,2,0,low,0,1,0
4994,5,250,3,0,low,0,1,0
4995,5,193,3,0,low,0,1,0
4996,4,223,3,0,low,0,1,0
4997,5,189,5,0,low,0,1,0
4998,5,138,3,0,low,0,1,0
4999,4,268,2,0,low,0,1,0
5000,6,186,2,0,low,0,1,0
5001,3,136,3,0,medium,0,0,1
5002,4,245,3,0,medium,0,0,1
5003,4,184,3,0,medium,0,0,1
5004,5,152,3,0,medium,0,0,1
5005,2,194,4,0,medium,0,0,1
5006,3,242,5,0,medium,0,0,1
5007,4,246,2,0,medium,0,0,1
5008,4,211,3,0,medium,0,0,1
5009,4,189,3,0,medium,0,0,1
5010,3,254,2,0,medium,0,0,1
5011,5,239,3,0,medium,0,0,1
5012,4,133,6,0,medium,0,0,1
5013,3,255,2,0,high,1,0,0
5014,3,212,2,0,low,0,1,0
5015,3,270,3,0,medium,0,0,1
5016,5,177,6,0,medium,0,0,1
5017,4,261,4,0,medium,0,0,1
5018,3,220,3,0,medium,0,0,1
5019,2,144,4,0,low,0,1,0
5020,4,274,2,0,low,0,1,0
5021,4,195,3,0,low,0,1,0
5022,4,158,3,0,low,0,1,0
5023,5,145,4,0,low,0,1,0
5024,3,165,3,0,low,0,1,0
5025,4,270,2,0,low,0,1,0
5026,5,208,3,0,low,0,1,0
5027,2,245,5,0,medium,0,0,1
5028,4,180,4,0,medium,0,0,1
5029,5,225,3,0,medium,0,0,1
5030,3,261,2,0,medium,0,0,1
5031,3,213,6,0,medium,0,0,1
5032,3,230,3,0,medium,0,0,1
5033,2,198,2,0,medium,0,0,1
5034,6,190,5,0,medium,0,0,1
5035,4,137,4,0,medium,0,0,1
5036,3,186,3,0,medium,0,0,1
5037,4,137,2,0,medium,0,0,1
5038,5,192,3,0,medium,0,0,1
5039,4,164,3,0,medium,0,0,1
5040,6,195,3,0,medium,0,0,1
5041,4,151,3,0,medium,0,0,1
5042,5,231,3,0,medium,0,0,1
5043,3,257,2,0,medium,0,0,1
5044,4,257,3,0,medium,0,0,1
5045,5,274,2,0,medium,0,0,1
5046,3,138,2,0,medium,0,0,1
5047,4,184,3,0,medium,0,0,1
5048,3,151,3,0,medium,0,0,1
5049,3,265,3,0,medium,0,0,1
5050,4,241,2,0,medium,0,0,1
5051,3,148,3,0,medium,0,0,1
5052,5,165,3,0,medium,0,0,1
5053,3,243,2,0,medium,0,0,1
5054,4,197,2,0,medium,0,0,1
5055,5,214,6,0,medium,0,0,1
5056,4,164,3,0,medium,0,0,1
5057,4,243,4,0,medium,0,0,1
5058,4,145,3,0,medium,0,0,1
5059,4,163,4,0,medium,0,0,1
5060,5,257,2,0,medium,0,0,1
5061,3,253,3,0,medium,0,0,1
5062,4,234,3,0,medium,0,0,1
5063,5,266,6,0,medium,0,0,1
5064,3,181,4,0,low,0,1,0
5065,4,193,4,0,low,0,1,0
5066,3,163,4,0,low,0,1,0
5067,5,144,2,0,low,0,1,0
5068,4,245,3,0,low,0,1,0
5069,4,197,2,0,low,0,1,0
5070,3,180,2,0,low,0,1,0
5071,4,237,3,0,low,0,1,0
5072,2,170,3,0,low,0,1,0
5073,3,150,3,0,low,0,1,0
5074,2,100,4,0,low,0,1,0
5075,5,226,3,0,low,0,1,0
5076,5,222,3,0,low,0,1,0
5077,4,182,6,0,low,0,1,0
5078,3,150,2,0,low,0,1,0
5079,4,244,3,0,medium,0,0,1
5080,5,271,3,0,medium,0,0,1
5081,5,167,3,0,medium,0,0,1
5082,2,128,2,0,medium,0,0,1
5083,3,149,4,0,medium,0,0,1
5084,4,141,4,0,medium,0,0,1
5085,3,149,2,0,medium,0,0,1
5086,4,107,6,0,medium,0,0,1
5087,5,189,2,0,medium,0,0,1
5088,4,169,4,0,medium,0,0,1
5089,4,208,3,0,medium,0,0,1
5090,3,197,3,0,medium,0,0,1
5091,4,225,3,0,high,1,0,0
5092,2,175,6,0,high,1,0,0
5093,3,172,2,0,high,1,0,0
5094,3,237,4,0,high,1,0,0
5095,4,155,3,0,high,1,0,0
5096,4,148,3,0,high,1,0,0
5097,4,246,3,0,high,1,0,0
5098,5,193,5,0,high,1,0,0
5099,5,175,4,0,low,0,1,0
5100,3,121,4,0,low,0,1,0
5101,4,223,3,0,low,0,1,0
5102,3,259,3,0,low,0,1,0
5103,4,171,2,0,low,0,1,0
5104,2,170,3,0,low,0,1,0
5105,4,246,3,0,low,0,1,0
5106,3,175,3,0,low,0,1,0
5107,3,185,2,0,medium,0,0,1
5108,3,168,2,0,medium,0,0,1
